77.0886,81.6538,81.9873
77.1017,81.659,81.9929
77.1148,81.6641,81.9984
77.1278,81.6693,82.004
77.1409,81.6744,82.0095
77.1539,81.6795,82.015
77.1669,81.6846,82.0206
77.1799,81.6898,82.0261
77.1929,81.6949,82.0316
77.2059,81.6999,82.0371
77.2189,81.705,82.0426
77.2318,81.7101,82.0481
77.2448,81.7152,82.0536
77.2577,81.7202,82.059
77.2706,81.7253,82.0645
77.2835,81.7303,82.07
77.2964,81.7353,82.0754
77.3092,81.7403,82.0808
77.3221,81.7453,82.0863
77.3349,81.7504,82.0917
77.3478,81.7553,82.0971
77.3606,81.7603,82.1025
77.3734,81.7653,82.1079
77.3862,81.7703,82.1133
77.3989,81.7752,82.1187
77.4117,81.7802,82.1241
77.4245,81.7851,82.1295
77.4372,81.79,82.1348
77.4499,81.795,82.1402
77.4626,81.7999,82.1455
77.4753,81.8048,82.1509
77.488,81.8097,82.1562
77.5006,81.8146,82.1615
77.5133,81.8194,82.1669
77.5259,81.8243,82.1722
77.5385,81.8292,82.1775
77.5512,81.834,82.1828
77.5637,81.8389,82.1881
77.5763,81.8437,82.1933
77.5889,81.8485,82.1986
77.6014,81.8534,82.2039
77.614,81.8582,82.2091
77.6265,81.863,82.2144
77.639,81.8678,82.2196
77.6515,81.8726,82.2249
77.664,81.8773,82.2301
77.6765,81.8821,82.2353
77.6889,81.8869,82.2405
77.7014,81.8916,82.2458
77.7138,81.8964,82.251
77.7262,81.9011,82.2562
77.7386,81.9058,82.2613
77.751,81.9106,82.2665
77.7634,81.9153,82.2717
77.7757,81.92,82.2769
77.7881,81.9247,82.282
77.8004,81.9294,82.2872
77.8127,81.9341,82.2923
77.825,81.9387,82.2975
77.8373,81.9434,82.3026
77.8496,81.9481,82.3077
77.8619,81.9527,82.3128
77.8741,81.9574,82.3179
77.8864,81.962,82.3231
77.8986,81.9666,82.3281
77.9108,81.9712,82.3332
77.923,81.9759,82.3383
77.9352,81.9805,82.3434
77.9473,81.9851,82.3485
